,docId,isValid,passage,passage_id
5012,BioInfer.d529,True,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), desmin and [PROTEIN1] smooth muscle myosin heavy chain [/PROTEIN1] isoforms: [PROTEIN2] SM1 [/PROTEIN2], SM2 and SMemb.",BioInfer.d529.s0
5013,BioInfer.d529,True,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), desmin and [PROTEIN1] smooth muscle myosin heavy chain [/PROTEIN1] isoforms: SM1, SM2 and [PROTEIN2] SMemb [/PROTEIN2].",BioInfer.d529.s0
5014,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin ([PROTEIN2] alpha-SMA [/PROTEIN2]), desmin and smooth muscle myosin heavy chain isoforms: SM1, [PROTEIN1] SM2 [/PROTEIN1] and SMemb.",BioInfer.d529.s0
5015,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to [PROTEIN2] alpha-smooth muscle actin [/PROTEIN2] (alpha-SMA), desmin and smooth muscle myosin heavy chain isoforms: SM1, [PROTEIN1] SM2 [/PROTEIN1] and SMemb.",BioInfer.d529.s0
5016,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), desmin and smooth muscle myosin heavy chain isoforms: [PROTEIN2] SM1 [/PROTEIN2], [PROTEIN1] SM2 [/PROTEIN1] and SMemb.",BioInfer.d529.s0
5017,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), [PROTEIN2] desmin [/PROTEIN2] and smooth muscle myosin heavy chain isoforms: SM1, [PROTEIN1] SM2 [/PROTEIN1] and SMemb.",BioInfer.d529.s0
5018,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), desmin and smooth muscle myosin heavy chain isoforms: SM1, [PROTEIN1] SM2 [/PROTEIN1] and [PROTEIN2] SMemb [/PROTEIN2].",BioInfer.d529.s0
5019,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin ([PROTEIN1] alpha-SMA [/PROTEIN1]), desmin and [PROTEIN2] smooth muscle myosin heavy chain [/PROTEIN2] isoforms: SM1, SM2 and SMemb.",BioInfer.d529.s0
5020,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to [PROTEIN2] alpha-smooth muscle actin [/PROTEIN2] ([PROTEIN1] alpha-SMA [/PROTEIN1]), desmin and smooth muscle myosin heavy chain isoforms: SM1, SM2 and SMemb.",BioInfer.d529.s0
5021,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin ([PROTEIN1] alpha-SMA [/PROTEIN1]), desmin and smooth muscle myosin heavy chain isoforms: [PROTEIN2] SM1 [/PROTEIN2], SM2 and SMemb.",BioInfer.d529.s0
5022,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin ([PROTEIN1] alpha-SMA [/PROTEIN1]), [PROTEIN2] desmin [/PROTEIN2] and smooth muscle myosin heavy chain isoforms: SM1, SM2 and SMemb.",BioInfer.d529.s0
5023,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin ([PROTEIN1] alpha-SMA [/PROTEIN1]), desmin and smooth muscle myosin heavy chain isoforms: SM1, SM2 and [PROTEIN2] SMemb [/PROTEIN2].",BioInfer.d529.s0
5024,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to [PROTEIN2] alpha-smooth muscle actin [/PROTEIN2] (alpha-SMA), desmin and [PROTEIN1] smooth muscle myosin heavy chain [/PROTEIN1] isoforms: SM1, SM2 and SMemb.",BioInfer.d529.s0
5025,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), [PROTEIN2] desmin [/PROTEIN2] and [PROTEIN1] smooth muscle myosin heavy chain [/PROTEIN1] isoforms: SM1, SM2 and SMemb.",BioInfer.d529.s0
5026,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to [PROTEIN1] alpha-smooth muscle actin [/PROTEIN1] (alpha-SMA), desmin and smooth muscle myosin heavy chain isoforms: [PROTEIN2] SM1 [/PROTEIN2], SM2 and SMemb.",BioInfer.d529.s0
5027,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to [PROTEIN1] alpha-smooth muscle actin [/PROTEIN1] (alpha-SMA), [PROTEIN2] desmin [/PROTEIN2] and smooth muscle myosin heavy chain isoforms: SM1, SM2 and SMemb.",BioInfer.d529.s0
5028,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to [PROTEIN1] alpha-smooth muscle actin [/PROTEIN1] (alpha-SMA), desmin and smooth muscle myosin heavy chain isoforms: SM1, SM2 and [PROTEIN2] SMemb [/PROTEIN2].",BioInfer.d529.s0
5029,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), [PROTEIN2] desmin [/PROTEIN2] and smooth muscle myosin heavy chain isoforms: [PROTEIN1] SM1 [/PROTEIN1], SM2 and SMemb.",BioInfer.d529.s0
5030,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), desmin and smooth muscle myosin heavy chain isoforms: [PROTEIN1] SM1 [/PROTEIN1], SM2 and [PROTEIN2] SMemb [/PROTEIN2].",BioInfer.d529.s0
5031,BioInfer.d529,False,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), [PROTEIN1] desmin [/PROTEIN1] and smooth muscle myosin heavy chain isoforms: SM1, SM2 and [PROTEIN2] SMemb [/PROTEIN2].",BioInfer.d529.s0
5032,BioInfer.d530,False,"Sequence analysis of the genes encoding the [PROTEIN1] nucleocapsid protein [/PROTEIN1] and phosphoprotein ([PROTEIN2] P [/PROTEIN2]) of phocid distemper virus, and editing of the P gene transcript.",BioInfer.d530.s0
5033,BioInfer.d530,False,"Sequence analysis of the genes encoding the [PROTEIN1] nucleocapsid protein [/PROTEIN1] and [PROTEIN2] phosphoprotein [/PROTEIN2] (P) of phocid distemper virus, and editing of the P gene transcript.",BioInfer.d530.s0
5034,BioInfer.d530,False,"Sequence analysis of the genes encoding the [PROTEIN1] nucleocapsid protein [/PROTEIN1] and phosphoprotein ([PROTEIN2] P [/PROTEIN2]) of phocid distemper virus, and editing of the P gene transcript.",BioInfer.d530.s0
5035,BioInfer.d530,False,"Sequence analysis of the genes encoding the nucleocapsid protein and [PROTEIN2] phosphoprotein [/PROTEIN2] ([PROTEIN1] P [/PROTEIN1]) of phocid distemper virus, and editing of the P gene transcript.",BioInfer.d530.s0
5036,BioInfer.d530,False,"Sequence analysis of the genes encoding the nucleocapsid protein and phosphoprotein ([PROTEIN1] P [/PROTEIN1[PROTEIN2] P [/PROTEIN2]) of phocid distemper virus, and editing of the P gene transcript.",BioInfer.d530.s0
5037,BioInfer.d530,False,"Sequence analysis of the genes encoding the nucleocapsid protein and [PROTEIN1] phosphoprotein [/PROTEIN1] ([PROTEIN2] P [/PROTEIN2]) of phocid distemper virus, and editing of the P gene transcript.",BioInfer.d530.s0
5038,BioInfer.d532,True,"Ser-133 phosphorylation enhances [PROTEIN2] CREB [/PROTEIN2] activity by promoting interaction with a 265-kDa CREB binding protein referred to as [PROTEIN1] CBP [/PROTEIN1] (Arias, J., Alberts, A., Brindle, P., Claret, F., Smeal, T., Karin, M., Feramisco, J., and Montminy, M. (1994) Nature 370, 226-228; Chrivia, J. C., Kwok, R. P., Lamb, N., Hagiwara, M., Montminy, M. R., and Goodman, R. H. (1993) Nature 365, 855-859).",BioInfer.d532.s0
5039,BioInfer.d532,True,"Ser-133 phosphorylation enhances [PROTEIN1] CREB [/PROTEIN1] activity by promoting interaction with a 265-kDa [PROTEIN2] CREB binding protein [/PROTEIN2] referred to as CBP (Arias, J., Alberts, A., Brindle, P., Claret, F., Smeal, T., Karin, M., Feramisco, J., and Montminy, M. (1994) Nature 370, 226-228; Chrivia, J. C., Kwok, R. P., Lamb, N., Hagiwara, M., Montminy, M. R., and Goodman, R. H. (1993) Nature 365, 855-859).",BioInfer.d532.s0
5040,BioInfer.d532,False,"Ser-133 phosphorylation enhances CREB activity by promoting interaction with a 265-kDa [PROTEIN2] CREB binding protein [/PROTEIN2] referred to as [PROTEIN1] CBP [/PROTEIN1] (Arias, J., Alberts, A., Brindle, P., Claret, F., Smeal, T., Karin, M., Feramisco, J., and Montminy, M. (1994) Nature 370, 226-228; Chrivia, J. C., Kwok, R. P., Lamb, N., Hagiwara, M., Montminy, M. R., and Goodman, R. H. (1993) Nature 365, 855-859).",BioInfer.d532.s0
5041,BioInfer.d533,True,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, type IV collagen, [PROTEIN1] actin-binding protein [/PROTEIN1] [PROTEIN2] cofilin [/PROTEIN2], profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5042,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), [PROTEIN1] ferritin heavy chain [/PROTEIN1], type IV collagen, [PROTEIN2] actin-binding protein [/PROTEIN2] cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5043,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), [PROTEIN1] ferritin heavy chain [/PROTEIN1], [PROTEIN2] type IV collagen [/PROTEIN2], actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5044,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), [PROTEIN1] ferritin heavy chain [/PROTEIN1], type IV collagen, actin-binding protein cofilin, [PROTEIN2] profilin [/PROTEIN2] and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5045,BioInfer.d533,False,"Seventeen embryonic genes were identified as [PROTEIN2] embryonic alpha-tubulin [/PROTEIN2], embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), [PROTEIN1] ferritin heavy chain [/PROTEIN1], type IV collagen, actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5046,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, [PROTEIN2] hnRNP [/PROTEIN2], protein L-isoaspartyl methyltransferase (PIMT), [PROTEIN1] ferritin heavy chain [/PROTEIN1], type IV collagen, actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5047,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, [PROTEIN2] embryonic beta-tubulin [/PROTEIN2], hnRNP, protein L-isoaspartyl methyltransferase (PIMT), [PROTEIN1] ferritin heavy chain [/PROTEIN1], type IV collagen, actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5048,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), [PROTEIN1] ferritin heavy chain [/PROTEIN1], type IV collagen, actin-binding protein [PROTEIN2] cofilin [/PROTEIN2], profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5049,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase ([PROTEIN2] PIMT [/PROTEIN2]), [PROTEIN1] ferritin heavy chain [/PROTEIN1], type IV collagen, actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5050,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, [PROTEIN2] protein L-isoaspartyl methyltransferase [/PROTEIN2] (PIMT), [PROTEIN1] ferritin heavy chain [/PROTEIN1], type IV collagen, actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5051,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, [PROTEIN2] type IV collagen [/PROTEIN2], [PROTEIN1] actin-binding protein [/PROTEIN1] cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5052,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, type IV collagen, [PROTEIN1] actin-binding protein [/PROTEIN1] cofilin, [PROTEIN2] profilin [/PROTEIN2] and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5053,BioInfer.d533,False,"Seventeen embryonic genes were identified as [PROTEIN2] embryonic alpha-tubulin [/PROTEIN2], embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, type IV collagen, [PROTEIN1] actin-binding protein [/PROTEIN1] cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5054,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, [PROTEIN2] hnRNP [/PROTEIN2], protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, type IV collagen, [PROTEIN1] actin-binding protein [/PROTEIN1] cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5055,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, [PROTEIN2] embryonic beta-tubulin [/PROTEIN2], hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, type IV collagen, [PROTEIN1] actin-binding protein [/PROTEIN1] cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5056,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase ([PROTEIN2] PIMT [/PROTEIN2]), ferritin heavy chain, type IV collagen, [PROTEIN1] actin-binding protein [/PROTEIN1] cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5057,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, [PROTEIN2] protein L-isoaspartyl methyltransferase [/PROTEIN2] (PIMT), ferritin heavy chain, type IV collagen, [PROTEIN1] actin-binding protein [/PROTEIN1] cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5058,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, [PROTEIN1] type IV collagen [/PROTEIN1], actin-binding protein cofilin, [PROTEIN2] profilin [/PROTEIN2] and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5059,BioInfer.d533,False,"Seventeen embryonic genes were identified as [PROTEIN2] embryonic alpha-tubulin [/PROTEIN2], embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, [PROTEIN1] type IV collagen [/PROTEIN1], actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5060,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, [PROTEIN2] hnRNP [/PROTEIN2], protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, [PROTEIN1] type IV collagen [/PROTEIN1], actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5061,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, [PROTEIN2] embryonic beta-tubulin [/PROTEIN2], hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, [PROTEIN1] type IV collagen [/PROTEIN1], actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5062,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase (PIMT), ferritin heavy chain, [PROTEIN1] type IV collagen [/PROTEIN1], actin-binding protein [PROTEIN2] cofilin [/PROTEIN2], profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5063,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, protein L-isoaspartyl methyltransferase ([PROTEIN2] PIMT [/PROTEIN2]), ferritin heavy chain, [PROTEIN1] type IV collagen [/PROTEIN1], actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
5064,BioInfer.d533,False,"Seventeen embryonic genes were identified as embryonic alpha-tubulin, embryonic beta-tubulin, hnRNP, [PROTEIN2] protein L-isoaspartyl methyltransferase [/PROTEIN2] (PIMT), ferritin heavy chain, [PROTEIN1] type IV collagen [/PROTEIN1], actin-binding protein cofilin, profilin and nine novel sequences designated as A1-9.",BioInfer.d533.s0
